row_key,source_type,quiz_id,source_file,question_id,field_origin,choice_id,surface,reading,part_of_speech,definitions,has_kanji,needs_override,review_status,review_notes,override_text
quiz|clause_untangler.json|cu_094|choice_label|c|数字,quiz,clauseUntangler,clause_untangler.json,cu_094,choice_label,c,数字,,,,1,1,,,
quiz|clause_untangler.json|cu_094|explanation||は,quiz,clauseUntangler,clause_untangler.json,cu_094,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|clause_untangler.json|cu_094|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_094,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_094|explanation||売上,quiz,clauseUntangler,clause_untangler.json,cu_094,explanation,,売上,,,,1,1,,,
quiz|clause_untangler.json|cu_094|explanation||売上の数字,quiz,clauseUntangler,clause_untangler.json,cu_094,explanation,,売上の数字,,,,1,1,,,
quiz|clause_untangler.json|cu_094|explanation||数字,quiz,clauseUntangler,clause_untangler.json,cu_094,explanation,,数字,,,,1,1,,,
quiz|clause_untangler.json|cu_094|japanese||去年比で増えた売上の数字が発表された,quiz,clauseUntangler,clause_untangler.json,cu_094,japanese,,去年比で増えた売上の数字が発表された,,,,1,1,,,
quiz|clause_untangler.json|cu_094|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_094,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_094|prompt||去年比で増えた,quiz,clauseUntangler,clause_untangler.json,cu_094,prompt,,去年比で増えた,,,,1,1,,,
quiz|clause_untangler.json|cu_094|vocabulary_0||去年比で増えた売上の数字が発表された,quiz,clauseUntangler,clause_untangler.json,cu_094,vocabulary_0,,去年比で増えた売上の数字が発表された,,,,1,1,,,
quiz|clause_untangler.json|cu_095|choice_label|b|公開,quiz,clauseUntangler,clause_untangler.json,cu_095,choice_label,b,公開,,,,1,1,,,
quiz|clause_untangler.json|cu_095|choice_label|c|映画,quiz,clauseUntangler,clause_untangler.json,cu_095,choice_label,c,映画,,,,1,1,,,
quiz|clause_untangler.json|cu_095|choice_label|a|海外,quiz,clauseUntangler,clause_untangler.json,cu_095,choice_label,a,海外,,,,1,1,,,
quiz|clause_untangler.json|cu_095|choice_label|d|話題,quiz,clauseUntangler,clause_untangler.json,cu_095,choice_label,d,話題,,,,1,1,,,
quiz|clause_untangler.json|cu_095|explanation||は,quiz,clauseUntangler,clause_untangler.json,cu_095,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|clause_untangler.json|cu_095|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_095,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_095|explanation||公開,quiz,clauseUntangler,clause_untangler.json,cu_095,explanation,,公開,,,,1,1,,,
quiz|clause_untangler.json|cu_095|explanation||映画,quiz,clauseUntangler,clause_untangler.json,cu_095,explanation,,映画,,,,1,1,,,
quiz|clause_untangler.json|cu_095|explanation||映画の公開,quiz,clauseUntangler,clause_untangler.json,cu_095,explanation,,映画の公開,,,,1,1,,,
quiz|clause_untangler.json|cu_095|japanese||海外で話題になった映画の日本公開が決まった,quiz,clauseUntangler,clause_untangler.json,cu_095,japanese,,海外で話題になった映画の日本公開が決まった,,,,1,1,,,
quiz|clause_untangler.json|cu_095|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_095,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_095|prompt||海外で話題になった,quiz,clauseUntangler,clause_untangler.json,cu_095,prompt,,海外で話題になった,,,,1,1,,,
quiz|clause_untangler.json|cu_095|vocabulary_0||海外で話題になった映画の日本公開が決まった,quiz,clauseUntangler,clause_untangler.json,cu_095,vocabulary_0,,海外で話題になった映画の日本公開が決まった,,,,1,1,,,
quiz|clause_untangler.json|cu_096|choice_label|b|内容,quiz,clauseUntangler,clause_untangler.json,cu_096,choice_label,b,内容,,,,1,1,,,
quiz|clause_untangler.json|cu_096|choice_label|c|国民,quiz,clauseUntangler,clause_untangler.json,cu_096,choice_label,c,国民,,,,1,1,,,
quiz|clause_untangler.json|cu_096|choice_label|d|対策,quiz,clauseUntangler,clause_untangler.json,cu_096,choice_label,d,対策,,,,1,1,,,
quiz|clause_untangler.json|cu_096|choice_label|a|政府,quiz,clauseUntangler,clause_untangler.json,cu_096,choice_label,a,政府,,,,1,1,,,
quiz|clause_untangler.json|cu_096|explanation||は,quiz,clauseUntangler,clause_untangler.json,cu_096,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|clause_untangler.json|cu_096|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_096,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_096|explanation||内容,quiz,clauseUntangler,clause_untangler.json,cu_096,explanation,,内容,,,,1,1,,,
quiz|clause_untangler.json|cu_096|explanation||対策,quiz,clauseUntangler,clause_untangler.json,cu_096,explanation,,対策,,,,1,1,,,
quiz|clause_untangler.json|cu_096|explanation||対策の内容,quiz,clauseUntangler,clause_untangler.json,cu_096,explanation,,対策の内容,,,,1,1,,,
quiz|clause_untangler.json|cu_096|japanese||政府が発表した対策の内容がニュースで伝えられた,quiz,clauseUntangler,clause_untangler.json,cu_096,japanese,,政府が発表した対策の内容がニュースで伝えられた,,,,1,1,,,
quiz|clause_untangler.json|cu_096|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_096,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_096|prompt||政府が発表した,quiz,clauseUntangler,clause_untangler.json,cu_096,prompt,,政府が発表した,,,,1,1,,,
quiz|clause_untangler.json|cu_096|vocabulary_0||政府が発表した対策の内容がニュースで伝えられた,quiz,clauseUntangler,clause_untangler.json,cu_096,vocabulary_0,,政府が発表した対策の内容がニュースで伝えられた,,,,1,1,,,
quiz|clause_untangler.json|cu_097|choice_label|d|事故,quiz,clauseUntangler,clause_untangler.json,cu_097,choice_label,d,事故,,,,1,1,,,
quiz|clause_untangler.json|cu_097|choice_label|c|混乱,quiz,clauseUntangler,clause_untangler.json,cu_097,choice_label,c,混乱,,,,1,1,,,
quiz|clause_untangler.json|cu_097|choice_label|a|状況,quiz,clauseUntangler,clause_untangler.json,cu_097,choice_label,a,状況,,,,1,1,,,
quiz|clause_untangler.json|cu_097|choice_label|b|目撃者,quiz,clauseUntangler,clause_untangler.json,cu_097,choice_label,b,目撃者,,,,1,1,,,
quiz|clause_untangler.json|cu_097|explanation||にかかる,quiz,clauseUntangler,clause_untangler.json,cu_097,explanation,,にかかる,,,,0,0,,,
quiz|clause_untangler.json|cu_097|explanation||も,quiz,clauseUntangler,clause_untangler.json,cu_097,explanation,,も,も,particle,also (particle),0,0,,,
quiz|clause_untangler.json|cu_097|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_097,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_097|explanation||当時の,quiz,clauseUntangler,clause_untangler.json,cu_097,explanation,,当時の,,,,1,1,,,
quiz|clause_untangler.json|cu_097|explanation||状況,quiz,clauseUntangler,clause_untangler.json,cu_097,explanation,,状況,,,,1,1,,,
quiz|clause_untangler.json|cu_097|japanese||目撃者が語った当時の状況は混乱していたという,quiz,clauseUntangler,clause_untangler.json,cu_097,japanese,,目撃者が語った当時の状況は混乱していたという,,,,1,1,,,
quiz|clause_untangler.json|cu_097|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_097,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_097|prompt||目撃者が語った,quiz,clauseUntangler,clause_untangler.json,cu_097,prompt,,目撃者が語った,,,,1,1,,,
quiz|clause_untangler.json|cu_097|vocabulary_0||目撃者が語った当時の状況は混乱していたという,quiz,clauseUntangler,clause_untangler.json,cu_097,vocabulary_0,,目撃者が語った当時の状況は混乱していたという,,,,1,1,,,
quiz|clause_untangler.json|cu_098|choice_label|b|事実関係,quiz,clauseUntangler,clause_untangler.json,cu_098,choice_label,b,事実関係,,,,1,1,,,
quiz|clause_untangler.json|cu_098|choice_label|c|時間,quiz,clauseUntangler,clause_untangler.json,cu_098,choice_label,c,時間,,,,1,1,,,
quiz|clause_untangler.json|cu_098|choice_label|d|調査,quiz,clauseUntangler,clause_untangler.json,cu_098,choice_label,d,調査,,,,1,1,,,
quiz|clause_untangler.json|cu_098|choice_label|a|関係者,quiz,clauseUntangler,clause_untangler.json,cu_098,choice_label,a,関係者,,,,1,1,,,
quiz|clause_untangler.json|cu_098|explanation||は,quiz,clauseUntangler,clause_untangler.json,cu_098,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|clause_untangler.json|cu_098|explanation||事実関係,quiz,clauseUntangler,clause_untangler.json,cu_098,explanation,,事実関係,,,,1,1,,,
quiz|clause_untangler.json|cu_098|explanation||事実関係の整理,quiz,clauseUntangler,clause_untangler.json,cu_098,explanation,,事実関係の整理,,,,1,1,,,
quiz|clause_untangler.json|cu_098|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_098,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_098|explanation||整理,quiz,clauseUntangler,clause_untangler.json,cu_098,explanation,,整理,,,,1,1,,,
quiz|clause_untangler.json|cu_098|japanese||関係者が認めた事実関係の整理に時間がかかる,quiz,clauseUntangler,clause_untangler.json,cu_098,japanese,,関係者が認めた事実関係の整理に時間がかかる,,,,1,1,,,
quiz|clause_untangler.json|cu_098|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_098,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_098|prompt||関係者が認めた,quiz,clauseUntangler,clause_untangler.json,cu_098,prompt,,関係者が認めた,,,,1,1,,,
quiz|clause_untangler.json|cu_098|vocabulary_0||関係者が認めた事実関係の整理に時間がかかる,quiz,clauseUntangler,clause_untangler.json,cu_098,vocabulary_0,,関係者が認めた事実関係の整理に時間がかかる,,,,1,1,,,
quiz|clause_untangler.json|cu_099|choice_label|c|事故,quiz,clauseUntangler,clause_untangler.json,cu_099,choice_label,c,事故,,,,1,1,,,
quiz|clause_untangler.json|cu_099|choice_label|a|原因,quiz,clauseUntangler,clause_untangler.json,cu_099,choice_label,a,原因,,,,1,1,,,
quiz|clause_untangler.json|cu_099|choice_label|d|現場,quiz,clauseUntangler,clause_untangler.json,cu_099,choice_label,d,現場,,,,1,1,,,
quiz|clause_untangler.json|cu_099|choice_label|b|調査,quiz,clauseUntangler,clause_untangler.json,cu_099,choice_label,b,調査,,,,1,1,,,
quiz|clause_untangler.json|cu_099|explanation||事故,quiz,clauseUntangler,clause_untangler.json,cu_099,explanation,,事故,,,,1,1,,,
quiz|clause_untangler.json|cu_099|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_099,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_099|japanese||まだ原因がはっきりしない事故の調査が続いている,quiz,clauseUntangler,clause_untangler.json,cu_099,japanese,,まだ原因がはっきりしない事故の調査が続いている,,,,1,1,,,
quiz|clause_untangler.json|cu_099|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_099,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_099|prompt||まだ原因がはっきりしない,quiz,clauseUntangler,clause_untangler.json,cu_099,prompt,,まだ原因がはっきりしない,,,,1,1,,,
quiz|clause_untangler.json|cu_099|vocabulary_0||まだ原因がはっきりしない事故の調査が続いている,quiz,clauseUntangler,clause_untangler.json,cu_099,vocabulary_0,,まだ原因がはっきりしない事故の調査が続いている,,,,1,1,,,
quiz|clause_untangler.json|cu_100|choice_label|b|分析,quiz,clauseUntangler,clause_untangler.json,cu_100,choice_label,b,分析,,,,1,1,,,
quiz|clause_untangler.json|cu_100|choice_label|d|物証,quiz,clauseUntangler,clause_untangler.json,cu_100,choice_label,d,物証,,,,1,1,,,
quiz|clause_untangler.json|cu_100|choice_label|a|現場,quiz,clauseUntangler,clause_untangler.json,cu_100,choice_label,a,現場,,,,1,1,,,
quiz|clause_untangler.json|cu_100|choice_label|c|警察,quiz,clauseUntangler,clause_untangler.json,cu_100,choice_label,c,警察,,,,1,1,,,
quiz|clause_untangler.json|cu_100|explanation||は,quiz,clauseUntangler,clause_untangler.json,cu_100,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|clause_untangler.json|cu_100|explanation||修飾を受ける名詞は,quiz,clauseUntangler,clause_untangler.json,cu_100,explanation,,修飾を受ける名詞は,,,,1,1,,,
quiz|clause_untangler.json|cu_100|explanation||分析結果,quiz,clauseUntangler,clause_untangler.json,cu_100,explanation,,分析結果,,,,1,1,,,
quiz|clause_untangler.json|cu_100|explanation||物証,quiz,clauseUntangler,clause_untangler.json,cu_100,explanation,,物証,,,,1,1,,,
quiz|clause_untangler.json|cu_100|explanation||物証の分析結果,quiz,clauseUntangler,clause_untangler.json,cu_100,explanation,,物証の分析結果,,,,1,1,,,
quiz|clause_untangler.json|cu_100|japanese||現場で見つかった物証の分析結果が注目されている,quiz,clauseUntangler,clause_untangler.json,cu_100,japanese,,現場で見つかった物証の分析結果が注目されている,,,,1,1,,,
quiz|clause_untangler.json|cu_100|prompt||は何を説明していますか,quiz,clauseUntangler,clause_untangler.json,cu_100,prompt,,は何を説明していますか,,,,1,1,,,
quiz|clause_untangler.json|cu_100|prompt||現場で見つかった,quiz,clauseUntangler,clause_untangler.json,cu_100,prompt,,現場で見つかった,,,,1,1,,,
quiz|clause_untangler.json|cu_100|vocabulary_0||現場で見つかった物証の分析結果が注目されている,quiz,clauseUntangler,clause_untangler.json,cu_100,vocabulary_0,,現場で見つかった物証の分析結果が注目されている,,,,1,1,,,
quiz|omission_detective.json|od_001|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_001,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_001|choice_label|c|田中さん,quiz,omissionDetective,omission_detective.json,od_001,choice_label,c,田中さん,,,,1,1,,,
quiz|omission_detective.json|od_001|context||友人同士,quiz,omissionDetective,omission_detective.json,od_001,context,,友人同士,,,,1,1,,,
quiz|omission_detective.json|od_001|explanation||が,quiz,omissionDetective,omission_detective.json,od_001,explanation,,が,が,particle,subject particle,0,0,,,
quiz|omission_detective.json|od_001|explanation||と答えており,quiz,omissionDetective,omission_detective.json,od_001,explanation,,と答えており,,,,1,1,,,
quiz|omission_detective.json|od_001|explanation||主語は聞き手の,quiz,omissionDetective,omission_detective.json,od_001,explanation,,主語は聞き手の,,,,1,1,,,
quiz|omission_detective.json|od_001|explanation||送った,quiz,omissionDetective,omission_detective.json,od_001,explanation,,送った,,,,1,1,,,
quiz|omission_detective.json|od_001|japanese||うん,quiz,omissionDetective,omission_detective.json,od_001,japanese,,うん,,,,0,0,,,
quiz|omission_detective.json|od_001|japanese||もう送ったよ,quiz,omissionDetective,omission_detective.json,od_001,japanese,,もう送ったよ,,,,1,1,,,
quiz|omission_detective.json|od_001|japanese||田中さんにメールした,quiz,omissionDetective,omission_detective.json,od_001,japanese,,田中さんにメールした,,,,1,1,,,
quiz|omission_detective.json|od_001|prompt||誰がメールを送りましたか,quiz,omissionDetective,omission_detective.json,od_001,prompt,,誰がメールを送りましたか,,,,1,1,,,
quiz|omission_detective.json|od_001|vocabulary_0||田中さんにメールした,quiz,omissionDetective,omission_detective.json,od_001,vocabulary_0,,田中さんにメールした,,,,1,1,,,
quiz|omission_detective.json|od_001|vocabulary_1||うん,quiz,omissionDetective,omission_detective.json,od_001,vocabulary_1,,うん,,,,0,0,,,
quiz|omission_detective.json|od_001|vocabulary_2||もう送ったよ,quiz,omissionDetective,omission_detective.json,od_001,vocabulary_2,,もう送ったよ,,,,1,1,,,
quiz|omission_detective.json|od_002|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_002,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_002|choice_label|c|母,quiz,omissionDetective,omission_detective.json,od_002,choice_label,c,母,はは,noun,mother,1,0,,,
quiz|omission_detective.json|od_002|context||家で,quiz,omissionDetective,omission_detective.json,od_002,context,,家で,,,,1,1,,,
quiz|omission_detective.json|od_002|explanation||が志願して主語は,quiz,omissionDetective,omission_detective.json,od_002,explanation,,が志願して主語は,,,,1,1,,,
quiz|omission_detective.json|od_002|explanation||は感謝しているだけ,quiz,omissionDetective,omission_detective.json,od_002,explanation,,は感謝しているだけ,,,,1,1,,,
quiz|omission_detective.json|od_002|japanese||ありがとう,quiz,omissionDetective,omission_detective.json,od_002,japanese,,ありがとう,,,,0,0,,,
quiz|omission_detective.json|od_002|japanese||お願い,quiz,omissionDetective,omission_detective.json,od_002,japanese,,お願い,,,,1,1,,,
quiz|omission_detective.json|od_002|japanese||洗い物,quiz,omissionDetective,omission_detective.json,od_002,japanese,,洗い物,,,,1,1,,,
quiz|omission_detective.json|od_002|japanese||私がやるよ,quiz,omissionDetective,omission_detective.json,od_002,japanese,,私がやるよ,,,,1,1,,,
quiz|omission_detective.json|od_002|prompt||誰が洗い物をしますか,quiz,omissionDetective,omission_detective.json,od_002,prompt,,誰が洗い物をしますか,,,,1,1,,,
quiz|omission_detective.json|od_002|vocabulary_0||洗い物,quiz,omissionDetective,omission_detective.json,od_002,vocabulary_0,,洗い物,,,,1,1,,,
quiz|omission_detective.json|od_002|vocabulary_1||私がやるよ,quiz,omissionDetective,omission_detective.json,od_002,vocabulary_1,,私がやるよ,,,,1,1,,,
quiz|omission_detective.json|od_002|vocabulary_2||ありがとう,quiz,omissionDetective,omission_detective.json,od_002,vocabulary_2,,ありがとう,,,,0,0,,,
quiz|omission_detective.json|od_002|vocabulary_3||お願い,quiz,omissionDetective,omission_detective.json,od_002,vocabulary_3,,お願い,,,,1,1,,,
quiz|omission_detective.json|od_003|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_003,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_003|choice_label|c|部長,quiz,omissionDetective,omission_detective.json,od_003,choice_label,c,部長,ぶちょう,noun,department head,1,0,,,
quiz|omission_detective.json|od_003|context||職場,quiz,omissionDetective,omission_detective.json,od_003,context,,職場,,,,1,1,,,
quiz|omission_detective.json|od_003|explanation||予約の行為をしたのは,quiz,omissionDetective,omission_detective.json,od_003,explanation,,予約の行為をしたのは,,,,1,1,,,
quiz|omission_detective.json|od_003|explanation||返答する,quiz,omissionDetective,omission_detective.json,od_003,explanation,,返答する,,,,1,1,,,
quiz|omission_detective.json|od_003|japanese||うん,quiz,omissionDetective,omission_detective.json,od_003,japanese,,うん,,,,0,0,,,
quiz|omission_detective.json|od_003|japanese||もう取った,quiz,omissionDetective,omission_detective.json,od_003,japanese,,もう取った,,,,1,1,,,
quiz|omission_detective.json|od_003|japanese||会議室,quiz,omissionDetective,omission_detective.json,od_003,japanese,,会議室,,,,1,1,,,
quiz|omission_detective.json|od_003|japanese||取っとく,quiz,omissionDetective,omission_detective.json,od_003,japanese,,取っとく,,,,1,1,,,
quiz|omission_detective.json|od_003|prompt||誰が会議室を予約しましたか,quiz,omissionDetective,omission_detective.json,od_003,prompt,,誰が会議室を予約しましたか,,,,1,1,,,
quiz|omission_detective.json|od_003|vocabulary_0||会議室,quiz,omissionDetective,omission_detective.json,od_003,vocabulary_0,,会議室,,,,1,1,,,
quiz|omission_detective.json|od_003|vocabulary_1||取っとく,quiz,omissionDetective,omission_detective.json,od_003,vocabulary_1,,取っとく,,,,1,1,,,
quiz|omission_detective.json|od_003|vocabulary_2||うん,quiz,omissionDetective,omission_detective.json,od_003,vocabulary_2,,うん,,,,0,0,,,
quiz|omission_detective.json|od_003|vocabulary_3||もう取った,quiz,omissionDetective,omission_detective.json,od_003,vocabulary_3,,もう取った,,,,1,1,,,
quiz|omission_detective.json|od_004|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_004,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_004|choice_label|c|店員,quiz,omissionDetective,omission_detective.json,od_004,choice_label,c,店員,,,,1,1,,,
quiz|omission_detective.json|od_004|context||駅前,quiz,omissionDetective,omission_detective.json,od_004,context,,駅前,,,,1,1,,,
quiz|omission_detective.json|od_004|explanation||の行動と分かる,quiz,omissionDetective,omission_detective.json,od_004,explanation,,の行動と分かる,,,,1,1,,,
quiz|omission_detective.json|od_004|explanation||持参したのは,quiz,omissionDetective,omission_detective.json,od_004,explanation,,持参したのは,,,,1,1,,,
quiz|omission_detective.json|od_004|japanese||傘,quiz,omissionDetective,omission_detective.json,od_004,japanese,,傘,,,,1,1,,,
quiz|omission_detective.json|od_004|japanese||持ってきたよ,quiz,omissionDetective,omission_detective.json,od_004,japanese,,持ってきたよ,,,,1,1,,,
quiz|omission_detective.json|od_004|japanese||要る,quiz,omissionDetective,omission_detective.json,od_004,japanese,,要る,,,,1,1,,,
quiz|omission_detective.json|od_004|prompt||誰が傘を持ってきましたか,quiz,omissionDetective,omission_detective.json,od_004,prompt,,誰が傘を持ってきましたか,,,,1,1,,,
quiz|omission_detective.json|od_004|vocabulary_0||傘,quiz,omissionDetective,omission_detective.json,od_004,vocabulary_0,,傘,,,,1,1,,,
quiz|omission_detective.json|od_004|vocabulary_1||要る,quiz,omissionDetective,omission_detective.json,od_004,vocabulary_1,,要る,,,,1,1,,,
quiz|omission_detective.json|od_004|vocabulary_2||持ってきたよ,quiz,omissionDetective,omission_detective.json,od_004,vocabulary_2,,持ってきたよ,,,,1,1,,,
quiz|omission_detective.json|od_005|choice_label|c|先生,quiz,omissionDetective,omission_detective.json,od_005,choice_label,c,先生,せんせい,noun,teacher,1,0,,,
quiz|omission_detective.json|od_005|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_005,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_005|context||友達,quiz,omissionDetective,omission_detective.json,od_005,context,,友達,,,,1,1,,,
quiz|omission_detective.json|od_005|explanation||の主語,quiz,omissionDetective,omission_detective.json,od_005,explanation,,の主語,,,,1,1,,,
quiz|omission_detective.json|od_005|explanation||は,quiz,omissionDetective,omission_detective.json,od_005,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|omission_detective.json|od_005|explanation||出すよ,quiz,omissionDetective,omission_detective.json,od_005,explanation,,出すよ,,,,1,1,,,
quiz|omission_detective.json|od_005|japanese||出さないと,quiz,omissionDetective,omission_detective.json,od_005,japanese,,出さないと,,,,1,1,,,
quiz|omission_detective.json|od_005|japanese||宿題,quiz,omissionDetective,omission_detective.json,od_005,japanese,,宿題,,,,1,1,,,
quiz|omission_detective.json|od_005|japanese||私が出すよ,quiz,omissionDetective,omission_detective.json,od_005,japanese,,私が出すよ,,,,1,1,,,
quiz|omission_detective.json|od_005|prompt||誰が宿題を出しますか,quiz,omissionDetective,omission_detective.json,od_005,prompt,,誰が宿題を出しますか,,,,1,1,,,
quiz|omission_detective.json|od_005|vocabulary_0||宿題,quiz,omissionDetective,omission_detective.json,od_005,vocabulary_0,,宿題,,,,1,1,,,
quiz|omission_detective.json|od_005|vocabulary_1||出さないと,quiz,omissionDetective,omission_detective.json,od_005,vocabulary_1,,出さないと,,,,1,1,,,
quiz|omission_detective.json|od_005|vocabulary_2||私が出すよ,quiz,omissionDetective,omission_detective.json,od_005,vocabulary_2,,私が出すよ,,,,1,1,,,
quiz|omission_detective.json|od_006|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_006,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_006|choice_label|c|窓,quiz,omissionDetective,omission_detective.json,od_006,choice_label,c,窓,まど,noun,window,1,0,,,
quiz|omission_detective.json|od_006|context||教室,quiz,omissionDetective,omission_detective.json,od_006,context,,教室,,,,1,1,,,
quiz|omission_detective.json|od_006|explanation||開けるのは話している,quiz,omissionDetective,omission_detective.json,od_006,explanation,,開けるのは話している,,,,1,1,,,
quiz|omission_detective.json|od_006|japanese||暑いね,quiz,omissionDetective,omission_detective.json,od_006,japanese,,暑いね,,,,1,1,,,
quiz|omission_detective.json|od_006|japanese||開けておくね,quiz,omissionDetective,omission_detective.json,od_006,japanese,,開けておくね,,,,1,1,,,
quiz|omission_detective.json|od_006|prompt||誰が窓を開けましたか,quiz,omissionDetective,omission_detective.json,od_006,prompt,,誰が窓を開けましたか,,,,1,1,,,
quiz|omission_detective.json|od_006|vocabulary_0||暑いね,quiz,omissionDetective,omission_detective.json,od_006,vocabulary_0,,暑いね,,,,1,1,,,
quiz|omission_detective.json|od_006|vocabulary_1||開けておくね,quiz,omissionDetective,omission_detective.json,od_006,vocabulary_1,,開けておくね,,,,1,1,,,
quiz|omission_detective.json|od_007|choice_label|c|コピー機,quiz,omissionDetective,omission_detective.json,od_007,choice_label,c,コピー機,,,,1,1,,,
quiz|omission_detective.json|od_007|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_007,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_007|context||オフィス,quiz,omissionDetective,omission_detective.json,od_007,context,,オフィス,,,,0,0,,,
quiz|omission_detective.json|od_007|explanation||が実行する,quiz,omissionDetective,omission_detective.json,od_007,explanation,,が実行する,,,,1,1,,,
quiz|omission_detective.json|od_007|explanation||こっちでやる,quiz,omissionDetective,omission_detective.json,od_007,explanation,,こっちでやる,,,,0,0,,,
quiz|omission_detective.json|od_007|explanation||は,quiz,omissionDetective,omission_detective.json,od_007,explanation,,は,わ,particle,topic particle,0,0,,,
quiz|omission_detective.json|od_007|japanese||ああ,quiz,omissionDetective,omission_detective.json,od_007,japanese,,ああ,,,,0,0,,,
quiz|omission_detective.json|od_007|japanese||こっちでやる,quiz,omissionDetective,omission_detective.json,od_007,japanese,,こっちでやる,,,,0,0,,,
quiz|omission_detective.json|od_007|japanese||資料のコピー,quiz,omissionDetective,omission_detective.json,od_007,japanese,,資料のコピー,,,,1,1,,,
quiz|omission_detective.json|od_007|japanese||頼んでいい,quiz,omissionDetective,omission_detective.json,od_007,japanese,,頼んでいい,,,,1,1,,,
quiz|omission_detective.json|od_007|prompt||誰がコピーを取りますか,quiz,omissionDetective,omission_detective.json,od_007,prompt,,誰がコピーを取りますか,,,,1,1,,,
quiz|omission_detective.json|od_007|vocabulary_0||資料のコピー,quiz,omissionDetective,omission_detective.json,od_007,vocabulary_0,,資料のコピー,,,,1,1,,,
quiz|omission_detective.json|od_007|vocabulary_1||頼んでいい,quiz,omissionDetective,omission_detective.json,od_007,vocabulary_1,,頼んでいい,,,,1,1,,,
quiz|omission_detective.json|od_007|vocabulary_2||ああ,quiz,omissionDetective,omission_detective.json,od_007,vocabulary_2,,ああ,,,,0,0,,,
quiz|omission_detective.json|od_007|vocabulary_3||こっちでやる,quiz,omissionDetective,omission_detective.json,od_007,vocabulary_3,,こっちでやる,,,,0,0,,,
quiz|omission_detective.json|od_008|choice_label|d|分からない,quiz,omissionDetective,omission_detective.json,od_008,choice_label,d,分からない,,,,1,1,,,
quiz|omission_detective.json|od_008|choice_label|c|大家,quiz,omissionDetective,omission_detective.json,od_008,choice_label,c,大家,,,,1,1,,,
quiz|omission_detective.json|od_008|context||引っ越しの手伝い,quiz,omissionDetective,omission_detective.json,od_008,context,,引っ越しの手伝い,,,,1,1,,,
quiz|omission_detective.json|od_008|explanation||が報告している主体,quiz,omissionDetective,omission_detective.json,od_008,explanation,,が報告している主体,,,,1,1,,,
quiz|omission_detective.json|od_008|explanation||運んだのは,quiz,omissionDetective,omission_detective.json,od_008,explanation,,運んだのは,,,,1,1,,,
